index,id,name,name.1,rating,rating_count,type_id,price,acidity,intensity,sweetness,tannin,style_name,style_grapes
10,41049496,Domaine des Héritiers Louis Jadot Beaune 1er Cru Chouacheux 2014,Beaune 1er Cru Chouacheux,4.0,254,1,57.34,3.706507,2.5468605,1.6170688,2.3813512,Burgundy Côte de Beaune Red,"[{'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}]"
11,1840535,Château de Meursault Beaune Premier Cru Grèves 2009,Beaune Premier Cru Grèves,4.1,211,1,54.36,3.8270571,2.8139262,1.3287458,2.3901906000000004,Burgundy Côte de Beaune Red,"[{'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}]"
12,1329239,Chanson Clos Des Mouches Beaune 1er Cru 2009,Clos Des Mouches Beaune 1er Cru,4.3,197,1,119.8,3.899655,2.7310220000000003,1.4389657,2.1254150000000003,Burgundy Côte de Beaune Red,"[{'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}]"
13,1192606,Domaine des Héritiers Louis Jadot Beaune 1er Cru Clos des Ursules 2008,Beaune 1er Cru Clos des Ursules,3.9,180,1,155.0,3.8081832,2.7116516,1.5513372,2.416127,Burgundy Côte de Beaune Red,"[{'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}]"
14,3667612,Bouchard Père & Fils Beaune 1er Cru 'Clos de la Mousse' (Monopole) 2011,Beaune 1er Cru 'Clos de la Mousse' (Monopole),3.9,173,1,127.170006,3.9520366,2.6380155,1.5810701,2.2313764,Burgundy Côte de Beaune Red,"[{'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}]"
15,1368654,Hospices de Beaune Beaune Premier Cru Cuvée Guigone de Salins 2009,Beaune Premier Cru Cuvée Guigone de Salins,4.5,170,1,121.2,3.8777702000000014,2.5062187,1.6170115,2.1653464,Burgundy Côte de Beaune Red,"[{'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}]"
16,2575311,Bouchard Père & Fils Beaune Premier Cru Teurons 2012,Beaune Premier Cru Teurons,3.9,166,1,78.75,3.6134884,2.6334698,1.4448929,2.247228,Burgundy Côte de Beaune Red,"[{'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}]"
17,147546891,Louis Jadot Célébration Beaune 1er Cru 2012,Célébration Beaune 1er Cru,4.0,166,1,57.29,3.8296137,2.6975272,1.2745594,2.5280063,Burgundy Côte de Beaune Red,"[{'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}]"
18,1723293,Louis Jadot Beaune Premier Cru Les Avaux 2011,Beaune Premier Cru Les Avaux,3.8,159,1,47.26,3.8203638,2.6980224,1.4296361000000002,2.2592087000000003,Burgundy Côte de Beaune Red,"[{'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}]"
19,4326886,Domaine Antonin Guyon Beaune Clos De La Chaume Gaufriot Monopole 2011,Beaune Clos De La Chaume Gaufriot Monopole,3.9,143,1,70.79,3.9679806000000006,2.2349021,1.925733,2.1662703,Burgundy Côte de Beaune Red,"[{'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}]"
23,4389276,Louis Jadot Beaune Blanc 2014,Beaune Blanc,3.9,139,2,43.52,2.9630961,4.1170897,1.5525078,0.0,Burgundy Côte de Beaune White,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 13, 'name': 'Pinot Gris', 'seo_name': 'pinot-gris', 'has_detailed_info': True, 'wines_count': 64314}, {'id': 36, 'name': 'Pinot Blanc', 'seo_name': 'pinot-blanc', 'has_detailed_info': False, 'wines_count': 44322}, {'id': 50, 'name': 'Aligoté', 'seo_name': 'aligote', 'has_detailed_info': False, 'wines_count': 8755}]"
62,3841787,Domaine Jacques Prieur Beaune Champs-Pimont 1er Cru Blanc 2011,Beaune Champs-Pimont 1er Cru Blanc,4.0,72,2,102.920006,3.3222120000000004,3.5818346,1.6394786,0.0,Burgundy Côte de Beaune White,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 13, 'name': 'Pinot Gris', 'seo_name': 'pinot-gris', 'has_detailed_info': True, 'wines_count': 64314}, {'id': 36, 'name': 'Pinot Blanc', 'seo_name': 'pinot-blanc', 'has_detailed_info': False, 'wines_count': 44322}, {'id': 50, 'name': 'Aligoté', 'seo_name': 'aligote', 'has_detailed_info': False, 'wines_count': 8755}]"
64,18660954,Veuve du Vernay Blanc de Blancs Demi-Sec 2009,Blanc de Blancs Demi-Sec,3.5,71,3,0.0,3.632798,3.6568913,0.0,0.0,French Champagne,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}, {'id': 110, 'name': 'Pinot Meunier', 'seo_name': 'pinot-meunier', 'has_detailed_info': False, 'wines_count': 32531}]"
78,5441949,Bouchard Père & Fils Beaune 1er Cru 'Clos Saint-Landry' (Monopole) Blanc 2012,Beaune 1er Cru 'Clos Saint-Landry' (Monopole) Blanc,4.0,63,2,92.670006,3.3471234,3.8752873,1.6346437,0.0,Burgundy Côte de Beaune White,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 13, 'name': 'Pinot Gris', 'seo_name': 'pinot-gris', 'has_detailed_info': True, 'wines_count': 64314}, {'id': 36, 'name': 'Pinot Blanc', 'seo_name': 'pinot-blanc', 'has_detailed_info': False, 'wines_count': 44322}, {'id': 50, 'name': 'Aligoté', 'seo_name': 'aligote', 'has_detailed_info': False, 'wines_count': 8755}]"
85,9303008,Domaine Cauvard Beaune 'Clos de la Maladière' Monopole Blanc 2012,Beaune 'Clos de la Maladière' Monopole Blanc,3.6,59,2,36.69,3.0998333,3.9111667,1.0116667,0.0,Burgundy Côte de Beaune White,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 13, 'name': 'Pinot Gris', 'seo_name': 'pinot-gris', 'has_detailed_info': True, 'wines_count': 64314}, {'id': 36, 'name': 'Pinot Blanc', 'seo_name': 'pinot-blanc', 'has_detailed_info': False, 'wines_count': 44322}, {'id': 50, 'name': 'Aligoté', 'seo_name': 'aligote', 'has_detailed_info': False, 'wines_count': 8755}]"
88,29230043,Louis Jadot - Domaine Gagey Beaune Gréves Le Clos Blanc 2014,Beaune Gréves Le Clos Blanc,4.3,55,2,136.0,3.148376,3.8109612,1.7333548,0.0,Burgundy Côte de Beaune White,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 13, 'name': 'Pinot Gris', 'seo_name': 'pinot-gris', 'has_detailed_info': True, 'wines_count': 64314}, {'id': 36, 'name': 'Pinot Blanc', 'seo_name': 'pinot-blanc', 'has_detailed_info': False, 'wines_count': 44322}, {'id': 50, 'name': 'Aligoté', 'seo_name': 'aligote', 'has_detailed_info': False, 'wines_count': 8755}]"
98,160054901,Fanny Sabre Collection Beaune Clos des Renardes Chardonnay 2017,Collection Beaune Clos des Renardes Chardonnay,4.2,51,2,72.37,3.2510482999999994,3.5795567000000004,1.4925001,0.0,Burgundy Côte de Beaune White,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 13, 'name': 'Pinot Gris', 'seo_name': 'pinot-gris', 'has_detailed_info': True, 'wines_count': 64314}, {'id': 36, 'name': 'Pinot Blanc', 'seo_name': 'pinot-blanc', 'has_detailed_info': False, 'wines_count': 44322}, {'id': 50, 'name': 'Aligoté', 'seo_name': 'aligote', 'has_detailed_info': False, 'wines_count': 8755}]"
108,7750648,Domaine Génot-Boulanger En Lulunne Beaune 2011,En Lulunne Beaune,3.7,46,2,42.45,3.1963015,3.627397,1.0,0.0,Burgundy Côte de Beaune White,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 13, 'name': 'Pinot Gris', 'seo_name': 'pinot-gris', 'has_detailed_info': True, 'wines_count': 64314}, {'id': 36, 'name': 'Pinot Blanc', 'seo_name': 'pinot-blanc', 'has_detailed_info': False, 'wines_count': 44322}, {'id': 50, 'name': 'Aligoté', 'seo_name': 'aligote', 'has_detailed_info': False, 'wines_count': 8755}]"
120,2500884,Louis Latour Beaune Blanc 2012,Beaune Blanc,4.0,43,2,67.83,2.8358948,3.7373683,1.6593683999999995,0.0,Burgundy Côte de Beaune White,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 13, 'name': 'Pinot Gris', 'seo_name': 'pinot-gris', 'has_detailed_info': True, 'wines_count': 64314}, {'id': 36, 'name': 'Pinot Blanc', 'seo_name': 'pinot-blanc', 'has_detailed_info': False, 'wines_count': 44322}, {'id': 50, 'name': 'Aligoté', 'seo_name': 'aligote', 'has_detailed_info': False, 'wines_count': 8755}]"
129,156432009,Domaine Rapet Beaune 1er Cru 'Clos des Champs Pimont' 2016,Beaune 1er Cru 'Clos des Champs Pimont',4.1,40,2,45.05,3.210226,3.2979095000000003,1.8153107,0.0,Burgundy Côte de Beaune White,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 13, 'name': 'Pinot Gris', 'seo_name': 'pinot-gris', 'has_detailed_info': True, 'wines_count': 64314}, {'id': 36, 'name': 'Pinot Blanc', 'seo_name': 'pinot-blanc', 'has_detailed_info': False, 'wines_count': 44322}, {'id': 50, 'name': 'Aligoté', 'seo_name': 'aligote', 'has_detailed_info': False, 'wines_count': 8755}]"
136,7686194,Domaine du Pavillon Beaune 1er Cru 'Le Clos des Mouches' 2010,Beaune 1er Cru 'Le Clos des Mouches',4.0,37,2,141.67001000000005,3.2839072,3.840465,1.5939535,0.0,Burgundy Côte de Beaune White,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 13, 'name': 'Pinot Gris', 'seo_name': 'pinot-gris', 'has_detailed_info': True, 'wines_count': 64314}, {'id': 36, 'name': 'Pinot Blanc', 'seo_name': 'pinot-blanc', 'has_detailed_info': False, 'wines_count': 44322}, {'id': 50, 'name': 'Aligoté', 'seo_name': 'aligote', 'has_detailed_info': False, 'wines_count': 8755}]"
139,4499297,Domaine de Montille Beaune 1er Cru Les Aigrots 2011,Beaune 1er Cru Les Aigrots,4.0,36,2,65.99,3.3069134,3.813129,1.4623044,0.0,Burgundy Côte de Beaune White,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 13, 'name': 'Pinot Gris', 'seo_name': 'pinot-gris', 'has_detailed_info': True, 'wines_count': 64314}, {'id': 36, 'name': 'Pinot Blanc', 'seo_name': 'pinot-blanc', 'has_detailed_info': False, 'wines_count': 44322}, {'id': 50, 'name': 'Aligoté', 'seo_name': 'aligote', 'has_detailed_info': False, 'wines_count': 8755}]"
140,151633683,Domaine Heitz Lochardet Meursault 1er Cru 'Les Perrières' 2015,Meursault 1er Cru 'Les Perrières',4.0,36,2,273.45,3.4031606,3.6959434,1.4458492,0.0,Burgundy Côte de Beaune White,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 13, 'name': 'Pinot Gris', 'seo_name': 'pinot-gris', 'has_detailed_info': True, 'wines_count': 64314}, {'id': 36, 'name': 'Pinot Blanc', 'seo_name': 'pinot-blanc', 'has_detailed_info': False, 'wines_count': 44322}, {'id': 50, 'name': 'Aligoté', 'seo_name': 'aligote', 'has_detailed_info': False, 'wines_count': 8755}]"
142,146761398,Domaine le Bout du Monde En Lulune Clos de la Fontaine Beaune 2015,En Lulune Clos de la Fontaine Beaune,4.1,35,2,40.41,3.0837839,4.0681080000000005,1.2359459,0.0,Burgundy Côte de Beaune White,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}, {'id': 13, 'name': 'Pinot Gris', 'seo_name': 'pinot-gris', 'has_detailed_info': True, 'wines_count': 64314}, {'id': 36, 'name': 'Pinot Blanc', 'seo_name': 'pinot-blanc', 'has_detailed_info': False, 'wines_count': 44322}, {'id': 50, 'name': 'Aligoté', 'seo_name': 'aligote', 'has_detailed_info': False, 'wines_count': 8755}]"
159,151621494,Thierry Violot-Guillemard Bourgogne Beaune En Montagne Saint-Désiré 2015,Bourgogne Beaune En Montagne Saint-Désiré,4.3,33,2,38.56,3.222963,4.0,1.0,0.0,Burgundy White,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}]"
174,12600849,Robert Gibourg Beaune 1er Cru 'Montée Rouge' 2012,Beaune 1er Cru 'Montée Rouge',3.6,30,1,31.7,3.5668747000000005,2.4210417,1.2060417,2.135,Burgundy Red,"[{'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}]"
193,159776443,Lycée Viticole Beaune 1er Cru 'La Montée Rouge' 2017,Beaune 1er Cru 'La Montée Rouge',3.8,26,1,35.42,3.795484,2.6079032000000004,1.0,2.6114516,Burgundy Red,"[{'id': 14, 'name': 'Pinot Noir', 'seo_name': 'pinot-noir', 'has_detailed_info': True, 'wines_count': 510456}]"
207,4513845,Diemersfontein The Original Pinotage 2014,The Original Pinotage,3.9,1573,1,16.79,2.952612,4.0008984,1.7287362000000002,3.0562184,South African Pinotage,"[{'id': 62, 'name': 'Pinotage', 'seo_name': 'pinotage', 'has_detailed_info': False, 'wines_count': 15691}]"
210,95492906,Truter Family Taste Shiraz - Cabernet Sauvignon 2013,Taste Shiraz - Cabernet Sauvignon,3.2,511,1,19.66,2.8024242000000004,4.378788,1.1066667,3.2618182,South African Cabernet - Syrah,"[{'id': 1, 'name': 'Shiraz/Syrah', 'seo_name': 'shiraz-syrah', 'has_detailed_info': True, 'wines_count': 491307}, {'id': 2, 'name': 'Cabernet Sauvignon', 'seo_name': 'cabernet-sauvignon', 'has_detailed_info': True, 'wines_count': 722220}]"
211,1270318,Wamakersvallei Phambili Pinotage - Viognier 2011,Phambili Pinotage - Viognier,3.4,493,1,19.96,3.0,5.0,1.0,4.0,South African Pinotage Blend,"[{'id': 1, 'name': 'Shiraz/Syrah', 'seo_name': 'shiraz-syrah', 'has_detailed_info': True, 'wines_count': 491307}, {'id': 2, 'name': 'Cabernet Sauvignon', 'seo_name': 'cabernet-sauvignon', 'has_detailed_info': True, 'wines_count': 722220}, {'id': 8, 'name': 'Grenache', 'seo_name': 'grenache-noir', 'has_detailed_info': True, 'wines_count': 210013}, {'id': 62, 'name': 'Pinotage', 'seo_name': 'pinotage', 'has_detailed_info': False, 'wines_count': 15691}]"
212,72627622,Truter Family Taste Chenin Blanc 2014,Taste Chenin Blanc,3.3,382,2,17.84,4.2988057,2.5713432000000003,1.415821,0.0,South African Chenin Blanc,"[{'id': 6, 'name': 'Chenin Blanc', 'seo_name': 'chenin-blanc', 'has_detailed_info': True, 'wines_count': 51968}]"
213,32246804,Andreas Shiraz 2015,Shiraz,4.3,353,1,26.19,3.1656795,4.3163395,1.8881178,2.921326,South African Syrah,"[{'id': 1, 'name': 'Shiraz/Syrah', 'seo_name': 'shiraz-syrah', 'has_detailed_info': True, 'wines_count': 491307}]"
215,118637170,Diemersfontein Carpe Diem Reserve Pinotage 2016,Carpe Diem Reserve Pinotage,4.2,302,1,21.04,2.8840752,3.970859,1.8061968,3.0877006,South African Pinotage,"[{'id': 62, 'name': 'Pinotage', 'seo_name': 'pinotage', 'has_detailed_info': False, 'wines_count': 15691}]"
218,142294327,Doolhof Wine Estate Signatures Single Vineyard Collection Malbec 2016,Signatures Single Vineyard Collection Malbec,4.0,215,1,15.38,2.5308433,3.9710987,2.1189184,2.0918994,South African Malbec,"[{'id': 9, 'name': 'Malbec', 'seo_name': 'malbec', 'has_detailed_info': True, 'wines_count': 196173}]"
219,153339973,Rhino Wines Red Rhino Pinotage 2017,Red Rhino Pinotage,3.4,205,1,15.6,3.0356452000000003,3.9891937,1.4115726,3.3263307,South African Pinotage,"[{'id': 62, 'name': 'Pinotage', 'seo_name': 'pinotage', 'has_detailed_info': False, 'wines_count': 15691}]"
221,150919180,Diemersfontein Chocolate Shiraz 2017,Chocolate Shiraz,3.9,196,1,15.25,3.3040226,4.3509517,1.5729568,2.7999492000000004,South African Syrah,"[{'id': 1, 'name': 'Shiraz/Syrah', 'seo_name': 'shiraz-syrah', 'has_detailed_info': True, 'wines_count': 491307}]"
222,161086175,Diemersfontein The Prodigy Pinotage 2018,The Prodigy Pinotage,3.5,187,1,7.96,2.8663442000000003,3.3794336000000005,1.73375,2.7949057,South African Pinotage,"[{'id': 62, 'name': 'Pinotage', 'seo_name': 'pinotage', 'has_detailed_info': False, 'wines_count': 15691}]"
223,148595868,Three Hares Cabernet Sauvignon 2016,Cabernet Sauvignon,3.8,178,1,19.95,4.0267553,4.428543,1.177947,4.1278806,South African Cabernet Sauvignon,"[{'id': 2, 'name': 'Cabernet Sauvignon', 'seo_name': 'cabernet-sauvignon', 'has_detailed_info': True, 'wines_count': 722220}]"
225,145333205,Doolhof Wine Estate Signatures Single Vineyard Collection Cabernet Franc 2015,Signatures Single Vineyard Collection Cabernet Franc,4.1,151,1,26.88,3.3672574,3.4200716,1.4803429,3.537457,South African Cabernet Franc,"[{'id': 3, 'name': 'Cabernet Franc', 'seo_name': 'cabernet-franc', 'has_detailed_info': True, 'wines_count': 241823}]"
226,148620463,Rhino Wines Black Rhino Cabernet Sauvignon 2016,Black Rhino Cabernet Sauvignon,3.9,134,1,24.6,3.9148276,4.528391,1.6101152,4.307586,South African Cabernet Sauvignon,"[{'id': 2, 'name': 'Cabernet Sauvignon', 'seo_name': 'cabernet-sauvignon', 'has_detailed_info': True, 'wines_count': 722220}]"
227,152965162,Ohene Pinotage 2016,Pinotage,3.5,131,1,13.3,3.2924870000000004,3.8940213,1.2067723999999995,3.3302648,South African Pinotage,"[{'id': 62, 'name': 'Pinotage', 'seo_name': 'pinotage', 'has_detailed_info': False, 'wines_count': 15691}]"
228,5529281,Linton Park Café  Cabernet Sauvignon 2012,Café  Cabernet Sauvignon,3.5,124,1,25.57,3.9352179,4.423946400000001,2.0768564,3.821371,South African Cabernet Sauvignon,"[{'id': 2, 'name': 'Cabernet Sauvignon', 'seo_name': 'cabernet-sauvignon', 'has_detailed_info': True, 'wines_count': 722220}]"
230,158372200,Bosman Family Vineyards Generation 8 Chenin Blanc 2018,Generation 8 Chenin Blanc,3.5,118,2,8.92,3.860332,2.4955878,1.6820885,0.0,South African Chenin Blanc,"[{'id': 6, 'name': 'Chenin Blanc', 'seo_name': 'chenin-blanc', 'has_detailed_info': True, 'wines_count': 51968}]"
231,158829513,Diemersfontein Carpe Diem Reserve Malbec 2017,Carpe Diem Reserve Malbec,3.8,116,1,20.88,2.5882175,3.9615073,1.8949279,2.2482307,South African Malbec,"[{'id': 9, 'name': 'Malbec', 'seo_name': 'malbec', 'has_detailed_info': True, 'wines_count': 196173}]"
232,45263431,Wellington Wines Pinotage 2015,Pinotage,3.8,115,1,21.29,2.9638622000000003,3.9690344,1.1640688999999995,2.8150344,South African Pinotage,"[{'id': 62, 'name': 'Pinotage', 'seo_name': 'pinotage', 'has_detailed_info': False, 'wines_count': 15691}]"
233,142369182,Mont du Toit Les Coteaux Cabernet Sauvignon 2015,Les Coteaux Cabernet Sauvignon,3.8,112,1,18.42,3.789912,4.4528120000000015,1.4753428,3.840299,South African Cabernet Sauvignon,"[{'id': 2, 'name': 'Cabernet Sauvignon', 'seo_name': 'cabernet-sauvignon', 'has_detailed_info': True, 'wines_count': 722220}]"
234,149033729,Wellington Wines Cabernet Sauvignon 2015,Cabernet Sauvignon,3.6,110,1,10.34,3.9657145,4.4448349999999985,1.6184615,3.7647257000000014,South African Cabernet Sauvignon,"[{'id': 2, 'name': 'Cabernet Sauvignon', 'seo_name': 'cabernet-sauvignon', 'has_detailed_info': True, 'wines_count': 722220}]"
235,16345968,Diemersfontein Shiraz 2015,Shiraz,3.9,109,1,10.44,3.3810675000000003,4.330828,1.5764325,3.1098595,South African Syrah,"[{'id': 1, 'name': 'Shiraz/Syrah', 'seo_name': 'shiraz-syrah', 'has_detailed_info': True, 'wines_count': 491307}]"
237,6973157,Bosman Family Vineyards Cabernet Sauvignon 2007,Cabernet Sauvignon,4.1,105,1,28.09,3.790207,4.274650599999998,1.5650258,3.8010495,South African Cabernet Sauvignon,"[{'id': 2, 'name': 'Cabernet Sauvignon', 'seo_name': 'cabernet-sauvignon', 'has_detailed_info': True, 'wines_count': 722220}]"
238,3108471,Schalk Burger Welbedacht Pinotage 2011,Welbedacht Pinotage,4.0,103,1,23.25,2.9797888,4.0400844,1.8002741000000002,3.077321,South African Pinotage,"[{'id': 62, 'name': 'Pinotage', 'seo_name': 'pinotage', 'has_detailed_info': False, 'wines_count': 15691}]"
239,1312294,Bosman Family Vineyards Pinotage 2010,Pinotage,3.8,102,1,35.44,3.0577633,4.013678,1.7721996,3.05695,South African Pinotage,"[{'id': 62, 'name': 'Pinotage', 'seo_name': 'pinotage', 'has_detailed_info': False, 'wines_count': 15691}]"
240,151784387,Imbuko Chenin Blanc 2014,Chenin Blanc,3.2,100,2,15.88,4.4334593,2.7564325000000003,1.3190811000000002,0.0,South African Chenin Blanc,"[{'id': 6, 'name': 'Chenin Blanc', 'seo_name': 'chenin-blanc', 'has_detailed_info': True, 'wines_count': 51968}]"
241,161285524,Kruger Family Wines Old Vines Chenin Blanc 2019,Old Vines Chenin Blanc,3.9,100,2,21.88,4.4161205,2.5998275,1.7504886000000002,0.0,South African Chenin Blanc,"[{'id': 6, 'name': 'Chenin Blanc', 'seo_name': 'chenin-blanc', 'has_detailed_info': True, 'wines_count': 51968}]"
242,60325304,Carmen Stevens Angel's Reserve Chenin Blanc 2015,Angel's Reserve Chenin Blanc,3.7,100,2,15.07,4.507186,2.586759,1.3604052,0.0,South African Chenin Blanc,"[{'id': 6, 'name': 'Chenin Blanc', 'seo_name': 'chenin-blanc', 'has_detailed_info': True, 'wines_count': 51968}]"
243,3436082,Napier Winery Red Medallion 2011,Red Medallion,4.1,98,1,45.53,3.5908809999999995,4.0817003,1.8524796,3.4946725,South African Bordeaux Blend,"[{'id': 2, 'name': 'Cabernet Sauvignon', 'seo_name': 'cabernet-sauvignon', 'has_detailed_info': True, 'wines_count': 722220}, {'id': 3, 'name': 'Cabernet Franc', 'seo_name': 'cabernet-franc', 'has_detailed_info': True, 'wines_count': 241823}, {'id': 9, 'name': 'Malbec', 'seo_name': 'malbec', 'has_detailed_info': True, 'wines_count': 196173}, {'id': 10, 'name': 'Merlot', 'seo_name': 'merlot', 'has_detailed_info': True, 'wines_count': 508076}, {'id': 42, 'name': 'Petit Verdot', 'seo_name': 'petit-verdot', 'has_detailed_info': True, 'wines_count': 74490}, {'id': 51, 'name': 'Carménère', 'seo_name': 'carmenere', 'has_detailed_info': True, 'wines_count': 45146}]"
244,9585673,Val du Charron Reserve Cabernet Sauvignon 2014,Reserve Cabernet Sauvignon,3.5,98,1,17.28,3.9712503,4.530714499999998,1.1464285,3.8077233,South African Cabernet Sauvignon,"[{'id': 2, 'name': 'Cabernet Sauvignon', 'seo_name': 'cabernet-sauvignon', 'has_detailed_info': True, 'wines_count': 722220}]"
246,154641997,Diemersfontein Blackberry Cabernet Sauvignon 2017,Blackberry Cabernet Sauvignon,3.7,95,1,8.37,3.1213388,3.8735611,1.7376922,3.5022793,South African Cabernet Sauvignon,"[{'id': 2, 'name': 'Cabernet Sauvignon', 'seo_name': 'cabernet-sauvignon', 'has_detailed_info': True, 'wines_count': 722220}]"
247,159909980,Bosman Family Vineyards Generation 8 Merlot 2018,Generation 8 Merlot,3.4,95,1,6.15,2.8035092,3.391124,2.3043807000000003,2.6080502999999995,South African Merlot,"[{'id': 10, 'name': 'Merlot', 'seo_name': 'merlot', 'has_detailed_info': True, 'wines_count': 508076}]"
249,19656042,Linton Park Chardonnay 2014,Chardonnay,3.8,91,2,15.48,3.5211818,4.0726957000000015,1.805923,0.0,South African Chardonnay,"[{'id': 5, 'name': 'Chardonnay', 'seo_name': 'chardonnay', 'has_detailed_info': True, 'wines_count': 538420}]"
250,135665685,Bosman Family Vineyards Optenhorst Chenin Blanc 2016,Optenhorst Chenin Blanc,4.1,91,2,35.14,4.1569552000000005,2.7822328,1.6951543999999998,0.0,South African Chenin Blanc,"[{'id': 6, 'name': 'Chenin Blanc', 'seo_name': 'chenin-blanc', 'has_detailed_info': True, 'wines_count': 51968}]"
251,153048775,Die Argitek Chenin Blanc 2016,Chenin Blanc,3.4,87,2,17.73,4.529205,2.5260794,1.8202271,0.0,South African Chenin Blanc,"[{'id': 6, 'name': 'Chenin Blanc', 'seo_name': 'chenin-blanc', 'has_detailed_info': True, 'wines_count': 51968}]"
252,147460413,Nabygelegen Chenin Blanc 2016,Chenin Blanc,3.8,87,2,28.81,4.2768517,2.7287724,1.4930692,0.0,South African Chenin Blanc,"[{'id': 6, 'name': 'Chenin Blanc', 'seo_name': 'chenin-blanc', 'has_detailed_info': True, 'wines_count': 51968}]"
253,33544448,Diemersfontein Reserve Collection Pinotage 2015,Reserve Collection Pinotage,4.0,85,1,17.09,3.1838362,3.7152586,1.3946122,3.1460345000000003,South African Pinotage,"[{'id': 62, 'name': 'Pinotage', 'seo_name': 'pinotage', 'has_detailed_info': False, 'wines_count': 15691}]"
254,9425084,Van Zijl Shiraz - Mourvèdre 2014,Shiraz - Mourvèdre,3.4,83,1,7.27,3.4258356,4.255637,1.8941358,3.2518415000000003,South African Syrah,"[{'id': 1, 'name': 'Shiraz/Syrah', 'seo_name': 'shiraz-syrah', 'has_detailed_info': True, 'wines_count': 491307}]"
255,155319390,Rhino Wines Red Rhino Shiraz 2017,Red Rhino Shiraz,3.4,81,1,14.62,3.509363200000001,4.024331,1.4838854,3.5237580000000004,South African Syrah,"[{'id': 1, 'name': 'Shiraz/Syrah', 'seo_name': 'shiraz-syrah', 'has_detailed_info': True, 'wines_count': 491307}]"
257,5054335,Wellington Wines Shiraz 2012,Shiraz,3.5,78,1,14.47,3.507931,4.395862,1.7578448,3.4046555,South African Syrah,"[{'id': 1, 'name': 'Shiraz/Syrah', 'seo_name': 'shiraz-syrah', 'has_detailed_info': True, 'wines_count': 491307}]"
